STATION,NAME,DATE,TMAX,TMIN
USC00190998,"BUFFUMVILLE LAKE, MA US",3/28/2016,53,33
USC00190998,"BUFFUMVILLE LAKE, MA US",3/29/2016,44,36
USC00190998,"BUFFUMVILLE LAKE, MA US",3/30/2016,47,25
USC00190998,"BUFFUMVILLE LAKE, MA US",3/31/2016,57,25
USC00190998,"BUFFUMVILLE LAKE, MA US",4/1/2016,67,45
USC00190998,"BUFFUMVILLE LAKE, MA US",4/2/2016,66,45
USC00190998,"BUFFUMVILLE LAKE, MA US",4/3/2016,47,28
USC00190998,"BUFFUMVILLE LAKE, MA US",4/4/2016,33,20
USC00190998,"BUFFUMVILLE LAKE, MA US",4/5/2016,32,17
USC00190998,"BUFFUMVILLE LAKE, MA US",4/6/2016,35,14
USC00190998,"BUFFUMVILLE LAKE, MA US",4/7/2016,49,17
USC00190998,"BUFFUMVILLE LAKE, MA US",4/8/2016,53,41
USC00190998,"BUFFUMVILLE LAKE, MA US",4/9/2016,48,26
USC00190998,"BUFFUMVILLE LAKE, MA US",4/10/2016,47,26
USC00190998,"BUFFUMVILLE LAKE, MA US",4/11/2016,46,27
USC00190998,"BUFFUMVILLE LAKE, MA US",4/12/2016,56,39
USC00190998,"BUFFUMVILLE LAKE, MA US",4/13/2016,56,27
USC00190998,"BUFFUMVILLE LAKE, MA US",4/14/2016,55,28
USC00190998,"BUFFUMVILLE LAKE, MA US",4/15/2016,56,27
USC00190998,"BUFFUMVILLE LAKE, MA US",4/16/2016,61,33
USC00190998,"BUFFUMVILLE LAKE, MA US",4/17/2016,60,28
USC00190998,"BUFFUMVILLE LAKE, MA US",4/18/2016,70,30
USC00190998,"BUFFUMVILLE LAKE, MA US",4/19/2016,77,35
USC00190998,"BUFFUMVILLE LAKE, MA US",4/20/2016,60,35
USC00190998,"BUFFUMVILLE LAKE, MA US",4/21/2016,60,31
USC00190998,"BUFFUMVILLE LAKE, MA US",4/22/2016,73,34
USC00190998,"BUFFUMVILLE LAKE, MA US",4/23/2016,78,52
USC00190998,"BUFFUMVILLE LAKE, MA US",4/24/2016,64,32
USC00190998,"BUFFUMVILLE LAKE, MA US",4/25/2016,59,33
USC00190998,"BUFFUMVILLE LAKE, MA US",4/26/2016,61,43
USC00190998,"BUFFUMVILLE LAKE, MA US",4/27/2016,43,31
USC00190998,"BUFFUMVILLE LAKE, MA US",4/28/2016,60,30
USC00190998,"BUFFUMVILLE LAKE, MA US",4/29/2016,60,37
USC00190998,"BUFFUMVILLE LAKE, MA US",4/30/2016,62,40
USC00190998,"BUFFUMVILLE LAKE, MA US",5/1/2016,67,43
USC00190998,"BUFFUMVILLE LAKE, MA US",5/2/2016,52,40
USC00190998,"BUFFUMVILLE LAKE, MA US",5/3/2016,52,37
USC00190998,"BUFFUMVILLE LAKE, MA US",5/4/2016,51,43
USC00190998,"BUFFUMVILLE LAKE, MA US",5/5/2016,49,40
USC00190998,"BUFFUMVILLE LAKE, MA US",5/6/2016,46,41
USC00190998,"BUFFUMVILLE LAKE, MA US",5/7/2016,59,44
USC00190998,"BUFFUMVILLE LAKE, MA US",5/8/2016,54,46
USC00190998,"BUFFUMVILLE LAKE, MA US",5/9/2016,60,39
USC00190998,"BUFFUMVILLE LAKE, MA US",5/10/2016,64,31
USC00190998,"BUFFUMVILLE LAKE, MA US",5/11/2016,69,37
USC00190998,"BUFFUMVILLE LAKE, MA US",5/12/2016,76,42
USC00190998,"BUFFUMVILLE LAKE, MA US",5/13/2016,79,46
USC00190998,"BUFFUMVILLE LAKE, MA US",5/14/2016,74,51
USC00190998,"BUFFUMVILLE LAKE, MA US",5/15/2016,75,44
USC00190998,"BUFFUMVILLE LAKE, MA US",5/16/2016,56,37
USC00190998,"BUFFUMVILLE LAKE, MA US",5/17/2016,58,40
USC00190998,"BUFFUMVILLE LAKE, MA US",5/18/2016,67,41
USC00190998,"BUFFUMVILLE LAKE, MA US",5/19/2016,70,48
USC00190998,"BUFFUMVILLE LAKE, MA US",5/20/2016,68,43
USC00190998,"BUFFUMVILLE LAKE, MA US",5/21/2016,72,44
USC00190998,"BUFFUMVILLE LAKE, MA US",5/22/2016,73,47
USC00190998,"BUFFUMVILLE LAKE, MA US",5/23/2016,70,44
USC00190998,"BUFFUMVILLE LAKE, MA US",5/24/2016,76,47
USC00190998,"BUFFUMVILLE LAKE, MA US",5/25/2016,63,49
USC00190998,"BUFFUMVILLE LAKE, MA US",5/26/2016,87,51
USC00190998,"BUFFUMVILLE LAKE, MA US",5/27/2016,88,58
USC00190998,"BUFFUMVILLE LAKE, MA US",5/28/2016,90,62
USC00190998,"BUFFUMVILLE LAKE, MA US",5/29/2016,95,64
USC00190998,"BUFFUMVILLE LAKE, MA US",5/30/2016,76,56
USC00190998,"BUFFUMVILLE LAKE, MA US",5/31/2016,78,58
USC00190998,"BUFFUMVILLE LAKE, MA US",6/1/2016,83,52
USC00190998,"BUFFUMVILLE LAKE, MA US",6/2/2016,78,50
USC00190998,"BUFFUMVILLE LAKE, MA US",6/3/2016,76,53
USC00190998,"BUFFUMVILLE LAKE, MA US",6/4/2016,69,58
USC00190998,"BUFFUMVILLE LAKE, MA US",6/5/2016,83,62
USC00190998,"BUFFUMVILLE LAKE, MA US",6/6/2016,67,63
USC00190998,"BUFFUMVILLE LAKE, MA US",6/7/2016,80,59
USC00190998,"BUFFUMVILLE LAKE, MA US",6/8/2016,82,54
USC00190998,"BUFFUMVILLE LAKE, MA US",6/9/2016,69,50
USC00190998,"BUFFUMVILLE LAKE, MA US",6/10/2016,65,51
USC00190998,"BUFFUMVILLE LAKE, MA US",6/11/2016,70,46
USC00190998,"BUFFUMVILLE LAKE, MA US",6/12/2016,69,56
USC00190998,"BUFFUMVILLE LAKE, MA US",6/13/2016,74,50
USC00190998,"BUFFUMVILLE LAKE, MA US",6/14/2016,69,51
USC00190998,"BUFFUMVILLE LAKE, MA US",6/15/2016,75,50
USC00190998,"BUFFUMVILLE LAKE, MA US",6/16/2016,81,56
USC00190998,"BUFFUMVILLE LAKE, MA US",6/17/2016,83,55
USC00190998,"BUFFUMVILLE LAKE, MA US",6/18/2016,79,48
USC00190998,"BUFFUMVILLE LAKE, MA US",6/19/2016,82,51
USC00190998,"BUFFUMVILLE LAKE, MA US",6/20/2016,84,54
USC00190998,"BUFFUMVILLE LAKE, MA US",6/21/2016,83,51
USC00190998,"BUFFUMVILLE LAKE, MA US",6/22/2016,85,49
USC00190998,"BUFFUMVILLE LAKE, MA US",6/23/2016,78,48
USC00190998,"BUFFUMVILLE LAKE, MA US",6/24/2016,82,52
USC00190998,"BUFFUMVILLE LAKE, MA US",6/25/2016,83,50
USC00190998,"BUFFUMVILLE LAKE, MA US",6/26/2016,88,55
USC00190998,"BUFFUMVILLE LAKE, MA US",6/27/2016,87,50
USC00190998,"BUFFUMVILLE LAKE, MA US",6/28/2016,82,60
USC00190998,"BUFFUMVILLE LAKE, MA US",6/29/2016,74,65
USC00190998,"BUFFUMVILLE LAKE, MA US",6/30/2016,84,59
USC00190998,"BUFFUMVILLE LAKE, MA US",7/1/2016,84,58
USC00190998,"BUFFUMVILLE LAKE, MA US",7/2/2016,82,60
USC00190998,"BUFFUMVILLE LAKE, MA US",7/3/2016,74,50
USC00190998,"BUFFUMVILLE LAKE, MA US",7/4/2016,80,50
USC00190998,"BUFFUMVILLE LAKE, MA US",7/5/2016,84,50
USC00190998,"BUFFUMVILLE LAKE, MA US",7/6/2016,84,60
USC00190998,"BUFFUMVILLE LAKE, MA US",7/7/2016,90,63
USC00190998,"BUFFUMVILLE LAKE, MA US",7/8/2016,86,62
USC00190998,"BUFFUMVILLE LAKE, MA US",7/9/2016,73,57
USC00190998,"BUFFUMVILLE LAKE, MA US",7/10/2016,64,57
USC00190998,"BUFFUMVILLE LAKE, MA US",7/11/2016,70,56
USC00190998,"BUFFUMVILLE LAKE, MA US",7/12/2016,75,52
USC00190998,"BUFFUMVILLE LAKE, MA US",7/13/2016,82,57
USC00190998,"BUFFUMVILLE LAKE, MA US",7/14/2016,86,65
USC00190998,"BUFFUMVILLE LAKE, MA US",7/15/2016,81,68
USC00190998,"BUFFUMVILLE LAKE, MA US",7/16/2016,90,62
USC00190998,"BUFFUMVILLE LAKE, MA US",7/17/2016,88,65
USC00190998,"BUFFUMVILLE LAKE, MA US",7/18/2016,86,63
USC00190998,"BUFFUMVILLE LAKE, MA US",7/19/2016,88,67
USC00190998,"BUFFUMVILLE LAKE, MA US",7/20/2016,79,52
USC00190998,"BUFFUMVILLE LAKE, MA US",7/21/2016,79,53
USC00190998,"BUFFUMVILLE LAKE, MA US",7/22/2016,88,55
USC00190998,"BUFFUMVILLE LAKE, MA US",7/23/2016,92,65
USC00190998,"BUFFUMVILLE LAKE, MA US",7/24/2016,91,63
USC00190998,"BUFFUMVILLE LAKE, MA US",7/25/2016,88,60
USC00190998,"BUFFUMVILLE LAKE, MA US",7/26/2016,91,61
USC00190998,"BUFFUMVILLE LAKE, MA US",7/27/2016,91,62
USC00190998,"BUFFUMVILLE LAKE, MA US",7/28/2016,90,61
USC00190998,"BUFFUMVILLE LAKE, MA US",7/29/2016,90,63
USC00190998,"BUFFUMVILLE LAKE, MA US",7/30/2016,85,63
USC00190998,"BUFFUMVILLE LAKE, MA US",7/31/2016,86,63
USC00190998,"BUFFUMVILLE LAKE, MA US",8/1/2016,72,64
USC00190998,"BUFFUMVILLE LAKE, MA US",8/2/2016,77,62
USC00190998,"BUFFUMVILLE LAKE, MA US",8/3/2016,73,55
USC00190998,"BUFFUMVILLE LAKE, MA US",8/4/2016,82,53
USC00190998,"BUFFUMVILLE LAKE, MA US",8/5/2016,83,55
USC00190998,"BUFFUMVILLE LAKE, MA US",8/6/2016,85,58
USC00190998,"BUFFUMVILLE LAKE, MA US",8/7/2016,87,59
USC00190998,"BUFFUMVILLE LAKE, MA US",8/8/2016,83,56
USC00190998,"BUFFUMVILLE LAKE, MA US",8/9/2016,82,53
USC00190998,"BUFFUMVILLE LAKE, MA US",8/10/2016,87,55
USC00190998,"BUFFUMVILLE LAKE, MA US",8/11/2016,77,67
USC00190998,"BUFFUMVILLE LAKE, MA US",8/12/2016,91,71
USC00190998,"BUFFUMVILLE LAKE, MA US",8/13/2016,91,71
USC00190998,"BUFFUMVILLE LAKE, MA US",8/14/2016,86,67
USC00190998,"BUFFUMVILLE LAKE, MA US",8/15/2016,91,65
USC00190998,"BUFFUMVILLE LAKE, MA US",8/16/2016,84,64
USC00190998,"BUFFUMVILLE LAKE, MA US",8/17/2016,82,66
USC00190998,"BUFFUMVILLE LAKE, MA US",8/18/2016,79,60
USC00190998,"BUFFUMVILLE LAKE, MA US",8/19/2016,86,62
USC00190998,"BUFFUMVILLE LAKE, MA US",8/20/2016,86,65
USC00190998,"BUFFUMVILLE LAKE, MA US",8/21/2016,82,64
USC00190998,"BUFFUMVILLE LAKE, MA US",8/22/2016,83,62
USC00190998,"BUFFUMVILLE LAKE, MA US",8/23/2016,74,49
USC00190998,"BUFFUMVILLE LAKE, MA US",8/24/2016,77,54
USC00190998,"BUFFUMVILLE LAKE, MA US",8/25/2016,83,56
USC00190998,"BUFFUMVILLE LAKE, MA US",8/26/2016,82,65
USC00190998,"BUFFUMVILLE LAKE, MA US",8/27/2016,86,60
USC00190998,"BUFFUMVILLE LAKE, MA US",8/28/2016,86,62
USC00190998,"BUFFUMVILLE LAKE, MA US",8/29/2016,83,64
USC00190998,"BUFFUMVILLE LAKE, MA US",8/30/2016,83,52
USC00190998,"BUFFUMVILLE LAKE, MA US",8/31/2016,80,57
USC00190998,"BUFFUMVILLE LAKE, MA US",9/1/2016,77,65
USC00190998,"BUFFUMVILLE LAKE, MA US",9/2/2016,77,55
USC00190998,"BUFFUMVILLE LAKE, MA US",9/3/2016,76,52
USC00190998,"BUFFUMVILLE LAKE, MA US",9/4/2016,72,52
USC00190998,"BUFFUMVILLE LAKE, MA US",9/5/2016,78,54
USC00190998,"BUFFUMVILLE LAKE, MA US",9/6/2016,75,59
USC00190998,"BUFFUMVILLE LAKE, MA US",9/7/2016,70,62
USC00190998,"BUFFUMVILLE LAKE, MA US",9/8/2016,75,62
USC00190998,"BUFFUMVILLE LAKE, MA US",9/9/2016,83,67
USC00190998,"BUFFUMVILLE LAKE, MA US",9/10/2016,87,66
USC00190998,"BUFFUMVILLE LAKE, MA US",9/11/2016,83,70
USC00190998,"BUFFUMVILLE LAKE, MA US",9/12/2016,81,46
USC00190998,"BUFFUMVILLE LAKE, MA US",9/13/2016,74,48
USC00190998,"BUFFUMVILLE LAKE, MA US",9/14/2016,79,51
USC00190998,"BUFFUMVILLE LAKE, MA US",9/15/2016,83,50
USC00190998,"BUFFUMVILLE LAKE, MA US",9/16/2016,70,44
USC00190998,"BUFFUMVILLE LAKE, MA US",9/17/2016,72,44
USC00190998,"BUFFUMVILLE LAKE, MA US",9/18/2016,75,44
USC00190998,"BUFFUMVILLE LAKE, MA US",9/19/2016,80,67
USC00190998,"BUFFUMVILLE LAKE, MA US",9/20/2016,74,64
USC00190998,"BUFFUMVILLE LAKE, MA US",9/21/2016,80,57
USC00190998,"BUFFUMVILLE LAKE, MA US",9/22/2016,80,51
USC00190998,"BUFFUMVILLE LAKE, MA US",9/23/2016,83,52
USC00190998,"BUFFUMVILLE LAKE, MA US",9/24/2016,83,50
USC00190998,"BUFFUMVILLE LAKE, MA US",9/25/2016,64,40
USC00190998,"BUFFUMVILLE LAKE, MA US",9/26/2016,62,35
USC00190998,"BUFFUMVILLE LAKE, MA US",9/27/2016,66,35
USC00190998,"BUFFUMVILLE LAKE, MA US",9/28/2016,71,51
USC00190998,"BUFFUMVILLE LAKE, MA US",9/29/2016,57,51
USC00190998,"BUFFUMVILLE LAKE, MA US",9/30/2016,60,48
USC00190998,"BUFFUMVILLE LAKE, MA US",10/1/2016,60,51
USC00190998,"BUFFUMVILLE LAKE, MA US",10/2/2016,56,52
USC00190998,"BUFFUMVILLE LAKE, MA US",10/3/2016,58,53
USC00190998,"BUFFUMVILLE LAKE, MA US",10/4/2016,73,53
USC00190998,"BUFFUMVILLE LAKE, MA US",10/5/2016,61,40
USC00190998,"BUFFUMVILLE LAKE, MA US",10/6/2016,64,36
USC00190998,"BUFFUMVILLE LAKE, MA US",10/7/2016,73,39
USC00190998,"BUFFUMVILLE LAKE, MA US",10/8/2016,74,40
USC00190998,"BUFFUMVILLE LAKE, MA US",10/9/2016,68,46
USC00190998,"BUFFUMVILLE LAKE, MA US",10/10/2016,55,41
USC00190998,"BUFFUMVILLE LAKE, MA US",10/11/2016,56,31
USC00190998,"BUFFUMVILLE LAKE, MA US",10/12/2016,63,36
USC00190998,"BUFFUMVILLE LAKE, MA US",10/13/2016,65,37
USC00190998,"BUFFUMVILLE LAKE, MA US",10/14/2016,67,37
USC00190998,"BUFFUMVILLE LAKE, MA US",10/15/2016,57,29
USC00190998,"BUFFUMVILLE LAKE, MA US",10/16/2016,61,35
USC00190998,"BUFFUMVILLE LAKE, MA US",10/17/2016,67,39
USC00190998,"BUFFUMVILLE LAKE, MA US",10/18/2016,74,51
USC00190998,"BUFFUMVILLE LAKE, MA US",10/19/2016,77,56
USC00190998,"BUFFUMVILLE LAKE, MA US",10/20/2016,76,44
USC00190998,"BUFFUMVILLE LAKE, MA US",10/21/2016,65,45
USC00190998,"BUFFUMVILLE LAKE, MA US",10/22/2016,74,56
USC00190998,"BUFFUMVILLE LAKE, MA US",10/23/2016,58,42
USC00190998,"BUFFUMVILLE LAKE, MA US",10/24/2016,57,43
USC00190998,"BUFFUMVILLE LAKE, MA US",10/25/2016,56,32
USC00190998,"BUFFUMVILLE LAKE, MA US",10/26/2016,47,30
USC00190998,"BUFFUMVILLE LAKE, MA US",10/27/2016,45,28
USC00190998,"BUFFUMVILLE LAKE, MA US",10/28/2016,45,32
USC00190998,"BUFFUMVILLE LAKE, MA US",10/29/2016,45,37
USC00190998,"BUFFUMVILLE LAKE, MA US",10/30/2016,59,38
USC00190998,"BUFFUMVILLE LAKE, MA US",10/31/2016,62,34
USC00190998,"BUFFUMVILLE LAKE, MA US",11/1/2016,49,26
USC00190998,"BUFFUMVILLE LAKE, MA US",11/2/2016,54,26
USC00190998,"BUFFUMVILLE LAKE, MA US",11/3/2016,70,49
USC00190998,"BUFFUMVILLE LAKE, MA US",11/4/2016,66,43
USC00190998,"BUFFUMVILLE LAKE, MA US",11/5/2016,56,27
USC00190998,"BUFFUMVILLE LAKE, MA US",11/6/2016,53,29
USC00190998,"BUFFUMVILLE LAKE, MA US",11/7/2016,51,26
USC00190998,"BUFFUMVILLE LAKE, MA US",11/8/2016,49,26
USC00190998,"BUFFUMVILLE LAKE, MA US",11/9/2016,64,27
USC00190998,"BUFFUMVILLE LAKE, MA US",11/10/2016,54,28
USC00190998,"BUFFUMVILLE LAKE, MA US",11/11/2016,53,29
USC00190998,"BUFFUMVILLE LAKE, MA US",11/12/2016,57,29
USC00190998,"BUFFUMVILLE LAKE, MA US",11/13/2016,44,36
USC00190998,"BUFFUMVILLE LAKE, MA US",11/14/2016,57,26
USC00190998,"BUFFUMVILLE LAKE, MA US",11/15/2016,61,30
USC00190998,"BUFFUMVILLE LAKE, MA US",11/16/2016,49,42
USC00190998,"BUFFUMVILLE LAKE, MA US",11/17/2016,51,32
USC00190998,"BUFFUMVILLE LAKE, MA US",11/18/2016,53,34
USC00190998,"BUFFUMVILLE LAKE, MA US",11/19/2016,61,32
USC00190998,"BUFFUMVILLE LAKE, MA US",11/20/2016,60,33
USC00190998,"BUFFUMVILLE LAKE, MA US",11/21/2016,41,26
USC00190998,"BUFFUMVILLE LAKE, MA US",11/22/2016,34,28
USC00190998,"BUFFUMVILLE LAKE, MA US",11/23/2016,37,27
USC00190998,"BUFFUMVILLE LAKE, MA US",11/24/2016,42,27
USC00190998,"BUFFUMVILLE LAKE, MA US",11/25/2016,40,34
USC00190998,"BUFFUMVILLE LAKE, MA US",11/26/2016,44,35
USC00190998,"BUFFUMVILLE LAKE, MA US",11/27/2016,46,34
USC00190998,"BUFFUMVILLE LAKE, MA US",11/28/2016,43,24
USC00190998,"BUFFUMVILLE LAKE, MA US",11/29/2016,46,25
USC00190998,"BUFFUMVILLE LAKE, MA US",11/30/2016,56,31
USC00190998,"BUFFUMVILLE LAKE, MA US",12/1/2016,51,44
USC00190998,"BUFFUMVILLE LAKE, MA US",12/2/2016,54,32
USC00190998,"BUFFUMVILLE LAKE, MA US",12/3/2016,45,34
USC00190998,"BUFFUMVILLE LAKE, MA US",12/4/2016,42,32
USC00190998,"BUFFUMVILLE LAKE, MA US",12/5/2016,40,28
USC00190998,"BUFFUMVILLE LAKE, MA US",12/6/2016,36,23
USC00190998,"BUFFUMVILLE LAKE, MA US",12/7/2016,42,23
USC00190998,"BUFFUMVILLE LAKE, MA US",12/8/2016,40,27
USC00190998,"BUFFUMVILLE LAKE, MA US",12/9/2016,38,27
USC00190998,"BUFFUMVILLE LAKE, MA US",12/10/2016,32,16
USC00190998,"BUFFUMVILLE LAKE, MA US",12/11/2016,28,9
USC00190998,"BUFFUMVILLE LAKE, MA US",12/12/2016,33,11
USC00190998,"BUFFUMVILLE LAKE, MA US",12/13/2016,40,28
USC00190998,"BUFFUMVILLE LAKE, MA US",12/14/2016,39,26
USC00190998,"BUFFUMVILLE LAKE, MA US",12/15/2016,36,19
USC00190998,"BUFFUMVILLE LAKE, MA US",12/16/2016,23,3
USC00190998,"BUFFUMVILLE LAKE, MA US",12/17/2016,18,3
USC00190998,"BUFFUMVILLE LAKE, MA US",12/18/2016,41,17
USC00190998,"BUFFUMVILLE LAKE, MA US",12/19/2016,53,19
USC00190998,"BUFFUMVILLE LAKE, MA US",12/20/2016,24,6
USC00190998,"BUFFUMVILLE LAKE, MA US",12/21/2016,29,7
USC00190998,"BUFFUMVILLE LAKE, MA US",12/22/2016,36,16
USC00190998,"BUFFUMVILLE LAKE, MA US",12/23/2016,39,21
USC00190998,"BUFFUMVILLE LAKE, MA US",12/24/2016,45,26
USC00190998,"BUFFUMVILLE LAKE, MA US",12/25/2016,43,26
USC00190998,"BUFFUMVILLE LAKE, MA US",12/26/2016,45,16
USC00190998,"BUFFUMVILLE LAKE, MA US",12/27/2016,55,15
USC00190998,"BUFFUMVILLE LAKE, MA US",12/28/2016,54,32
USC00190998,"BUFFUMVILLE LAKE, MA US",12/29/2016,37,22
USC00190998,"BUFFUMVILLE LAKE, MA US",12/30/2016,33,24
USC00190998,"BUFFUMVILLE LAKE, MA US",12/31/2016,37,20
USC00190998,"BUFFUMVILLE LAKE, MA US",1/1/2017,39,24
USC00190998,"BUFFUMVILLE LAKE, MA US",1/2/2017,41,22
USC00190998,"BUFFUMVILLE LAKE, MA US",1/3/2017,38,22
USC00190998,"BUFFUMVILLE LAKE, MA US",1/4/2017,39,34
USC00190998,"BUFFUMVILLE LAKE, MA US",1/5/2017,43,22
USC00190998,"BUFFUMVILLE LAKE, MA US",1/6/2017,29,22
USC00190998,"BUFFUMVILLE LAKE, MA US",1/7/2017,29,18
USC00190998,"BUFFUMVILLE LAKE, MA US",1/8/2017,21,3
USC00190998,"BUFFUMVILLE LAKE, MA US",1/9/2017,20,-5
USC00190998,"BUFFUMVILLE LAKE, MA US",1/10/2017,18,-6
USC00190998,"BUFFUMVILLE LAKE, MA US",1/11/2017,44,0
USC00190998,"BUFFUMVILLE LAKE, MA US",1/12/2017,50,37
USC00190998,"BUFFUMVILLE LAKE, MA US",1/13/2017,58,39
USC00190998,"BUFFUMVILLE LAKE, MA US",1/14/2017,41,16
USC00190998,"BUFFUMVILLE LAKE, MA US",1/15/2017,29,16
USC00190998,"BUFFUMVILLE LAKE, MA US",1/16/2017,37,13
USC00190998,"BUFFUMVILLE LAKE, MA US",1/17/2017,41,13
USC00190998,"BUFFUMVILLE LAKE, MA US",1/18/2017,41,25
USC00190998,"BUFFUMVILLE LAKE, MA US",1/19/2017,34,31
USC00190998,"BUFFUMVILLE LAKE, MA US",1/20/2017,44,27
USC00190998,"BUFFUMVILLE LAKE, MA US",1/21/2017,40,27
USC00190998,"BUFFUMVILLE LAKE, MA US",1/22/2017,55,33
USC00190998,"BUFFUMVILLE LAKE, MA US",1/23/2017,48,32
USC00190998,"BUFFUMVILLE LAKE, MA US",1/24/2017,35,29
USC00190998,"BUFFUMVILLE LAKE, MA US",1/25/2017,35,31
USC00190998,"BUFFUMVILLE LAKE, MA US",1/26/2017,40,31
USC00190998,"BUFFUMVILLE LAKE, MA US",1/27/2017,46,31
USC00190998,"BUFFUMVILLE LAKE, MA US",1/28/2017,40,34
USC00190998,"BUFFUMVILLE LAKE, MA US",1/29/2017,38,30
USC00190998,"BUFFUMVILLE LAKE, MA US",1/30/2017,40,18
USC00190998,"BUFFUMVILLE LAKE, MA US",1/31/2017,32,15
USC00190998,"BUFFUMVILLE LAKE, MA US",2/1/2017,26,15
USC00190998,"BUFFUMVILLE LAKE, MA US",2/2/2017,39,19
USC00190998,"BUFFUMVILLE LAKE, MA US",2/3/2017,35,16
USC00190998,"BUFFUMVILLE LAKE, MA US",2/4/2017,31,11
USC00190998,"BUFFUMVILLE LAKE, MA US",2/5/2017,31,11
USC00190998,"BUFFUMVILLE LAKE, MA US",2/6/2017,39,20
USC00190998,"BUFFUMVILLE LAKE, MA US",2/7/2017,34,26
USC00190998,"BUFFUMVILLE LAKE, MA US",2/8/2017,31,24
USC00190998,"BUFFUMVILLE LAKE, MA US",2/9/2017,47,28
USC00190998,"BUFFUMVILLE LAKE, MA US",2/10/2017,30,0
USC00190998,"BUFFUMVILLE LAKE, MA US",2/11/2017,25,0
USC00190998,"BUFFUMVILLE LAKE, MA US",2/12/2017,26,18
USC00190998,"BUFFUMVILLE LAKE, MA US",2/13/2017,30,19
USC00190998,"BUFFUMVILLE LAKE, MA US",2/14/2017,31,17
USC00190998,"BUFFUMVILLE LAKE, MA US",2/15/2017,36,17
USC00190998,"BUFFUMVILLE LAKE, MA US",2/16/2017,42,24
USC00190998,"BUFFUMVILLE LAKE, MA US",2/17/2017,32,19
USC00190998,"BUFFUMVILLE LAKE, MA US",2/18/2017,38,20
USC00190998,"BUFFUMVILLE LAKE, MA US",2/19/2017,55,26
USC00190998,"BUFFUMVILLE LAKE, MA US",2/20/2017,60,32
USC00190998,"BUFFUMVILLE LAKE, MA US",2/21/2017,45,18
USC00190998,"BUFFUMVILLE LAKE, MA US",2/22/2017,45,18
USC00190998,"BUFFUMVILLE LAKE, MA US",2/23/2017,58,31
USC00190998,"BUFFUMVILLE LAKE, MA US",2/24/2017,65,32
USC00190998,"BUFFUMVILLE LAKE, MA US",2/25/2017,72,32
USC00190998,"BUFFUMVILLE LAKE, MA US",2/26/2017,69,34
USC00190998,"BUFFUMVILLE LAKE, MA US",2/27/2017,39,24
USC00190998,"BUFFUMVILLE LAKE, MA US",2/28/2017,50,24
USC00190998,"BUFFUMVILLE LAKE, MA US",3/1/2017,57,32
USC00190998,"BUFFUMVILLE LAKE, MA US",3/2/2017,60,44
USC00190998,"BUFFUMVILLE LAKE, MA US",3/3/2017,46,22
USC00190998,"BUFFUMVILLE LAKE, MA US",3/4/2017,35,11
USC00190998,"BUFFUMVILLE LAKE, MA US",3/5/2017,22,8
USC00190998,"BUFFUMVILLE LAKE, MA US",3/6/2017,31,10
USC00190998,"BUFFUMVILLE LAKE, MA US",3/7/2017,45,11
USC00190998,"BUFFUMVILLE LAKE, MA US",3/8/2017,50,34
USC00190998,"BUFFUMVILLE LAKE, MA US",3/9/2017,55,26
USC00190998,"BUFFUMVILLE LAKE, MA US",3/10/2017,47,27
USC00190998,"BUFFUMVILLE LAKE, MA US",3/11/2017,33,10
USC00190998,"BUFFUMVILLE LAKE, MA US",3/12/2017,19,8
USC00190998,"BUFFUMVILLE LAKE, MA US",3/13/2017,25,8
USC00190998,"BUFFUMVILLE LAKE, MA US",3/14/2017,35,8
USC00190998,"BUFFUMVILLE LAKE, MA US",3/15/2017,33,10
USC00190998,"BUFFUMVILLE LAKE, MA US",3/16/2017,36,13
USC00190998,"BUFFUMVILLE LAKE, MA US",3/17/2017,31,15
USC00190998,"BUFFUMVILLE LAKE, MA US",3/18/2017,39,11
USC00190998,"BUFFUMVILLE LAKE, MA US",3/19/2017,41,14
USC00190998,"BUFFUMVILLE LAKE, MA US",3/20/2017,40,28
USC00190998,"BUFFUMVILLE LAKE, MA US",3/21/2017,50,24
USC00190998,"BUFFUMVILLE LAKE, MA US",3/22/2017,50,25
USC00190998,"BUFFUMVILLE LAKE, MA US",3/23/2017,35,14
USC00190998,"BUFFUMVILLE LAKE, MA US",3/24/2017,35,15
USC00190998,"BUFFUMVILLE LAKE, MA US",3/25/2017,44,24
USC00190998,"BUFFUMVILLE LAKE, MA US",3/26/2017,43,24
USC00190998,"BUFFUMVILLE LAKE, MA US",3/27/2017,42,24
USC00190998,"BUFFUMVILLE LAKE, MA US",3/28/2017,39,32
USC00190998,"BUFFUMVILLE LAKE, MA US",3/29/2017,40,34
USC00190998,"BUFFUMVILLE LAKE, MA US",3/30/2017,47,27
USC00190998,"BUFFUMVILLE LAKE, MA US",3/31/2017,48,29
USC00190998,"BUFFUMVILLE LAKE, MA US",4/1/2017,36,32
USC00190998,"BUFFUMVILLE LAKE, MA US",4/2/2017,36,33
USC00190998,"BUFFUMVILLE LAKE, MA US",4/3/2017,56,27
USC00190998,"BUFFUMVILLE LAKE, MA US",4/4/2017,59,30
USC00190998,"BUFFUMVILLE LAKE, MA US",4/5/2017,41,35
USC00190998,"BUFFUMVILLE LAKE, MA US",4/6/2017,49,33
USC00190998,"BUFFUMVILLE LAKE, MA US",4/7/2017,47,35
USC00190998,"BUFFUMVILLE LAKE, MA US",4/8/2017,49,35
